,index,brand_x,model,year,price,currency,kilometers_driven,transmission_type,pay_per_month_value,pay_per_month_unit,brand_y,original_country
221,44,Honda,CIVIC_EL_1.8,2017,605900,THB,169608,Automatic,10049,THB/MONTH,Honda,Japan
222,44,Honda,CIVIC_EL_1.8,2017,605900,THB,169608,Automatic,10049,THB/MONTH,Honda,Japan
223,44,Mazda,CX-5_S_2.0,2017,624900,THB,106138,Automatic,10364,THB/MONTH,Honda,Japan
224,44,Honda,ACCORD_E_2.0,2016,618900,THB,137215,Automatic,10264,THB/MONTH,Honda,Japan
225,45,Honda,ACCORD_E_2.0,2016,605900,THB,137215,Automatic,10049,THB/MONTH,Honda,Japan
226,45,Honda,ACCORD_E_2.0,2016,605900,THB,137215,Automatic,10049,THB/MONTH,Honda,Japan
227,45,Honda,ACCORD_E_2.0,2016,605900,THB,137215,Automatic,10049,THB/MONTH,Honda,Japan
228,45,Honda,CIVIC_EL_1.8,2017,618900,THB,169608,Automatic,10264,THB/MONTH,Honda,Japan
229,45,Honda,CIVIC_EL_1.8,2017,618900,THB,162281,Automatic,10264,THB/MONTH,Honda,Japan
230,46,Honda,CIVIC_EL_1.8,2017,605900,THB,162281,Automatic,10049,THB/MONTH,Honda,Japan
231,46,Honda,CIVIC_EL_1.8,2017,605900,THB,162281,Automatic,10049,THB/MONTH,Honda,Japan
232,46,Honda,CIVIC_EL_1.8,2017,605900,THB,162281,Automatic,10049,THB/MONTH,Honda,Japan
233,46,Honda,ACCORD_E_2.0,2016,618900,THB,137215,Automatic,10264,THB/MONTH,Honda,Japan
234,46,Honda,HR-V_E_1.8,2018,614900,THB,50250,Automatic,10198,THB/MONTH,Honda,Japan
235,47,Honda,HR-V_E_1.8,2018,602900,THB,50250,Automatic,9999,THB/MONTH,Honda,Japan
236,47,Honda,HR-V_E_1.8,2018,602900,THB,50250,Automatic,9999,THB/MONTH,Honda,Japan
237,47,Honda,HR-V_E_1.8,2018,602900,THB,50250,Automatic,9999,THB/MONTH,Honda,Japan
238,47,Honda,CIVIC_EL_1.8,2017,618900,THB,162281,Automatic,10264,THB/MONTH,Honda,Japan
239,47,Honda,CR-V_DT_EL_4WD_1.6,2018,922900,THB,103952,Automatic,15306,THB/MONTH,Honda,Japan
240,48,Honda,CR-V_DT_EL_4WD_1.6,2018,904900,THB,103952,Automatic,15008,THB/MONTH,Honda,Japan
241,48,Honda,CR-V_DT_EL_4WD_1.6,2018,904900,THB,103952,Automatic,15008,THB/MONTH,Honda,Japan
242,48,Honda,CR-V_DT_EL_4WD_1.6,2018,904900,THB,103952,Automatic,15008,THB/MONTH,Honda,Japan
243,48,Honda,HR-V_E_1.8,2018,614900,THB,50250,Automatic,10198,THB/MONTH,Honda,Japan
244,48,Honda,HR-V_E_1.8,2018,600900,THB,139664,Automatic,9966,THB/MONTH,Honda,Japan
245,49,Honda,HR-V_E_1.8,2018,588900,THB,139664,Automatic,9767,THB/MONTH,Honda,Japan
246,49,Honda,HR-V_E_1.8,2018,588900,THB,139664,Automatic,9767,THB/MONTH,Honda,Japan
247,49,Honda,HR-V_E_1.8,2018,588900,THB,139664,Automatic,9767,THB/MONTH,Honda,Japan
248,49,Honda,CR-V_DT_EL_4WD_1.6,2018,922900,THB,103952,Automatic,15306,THB/MONTH,Honda,Japan
249,49,Nissan,TEANA_250_XV_2.5,2018,593900,THB,86477,Automatic,9850,THB/MONTH,Honda,Japan
250,50,Nissan,TEANA_250_XV_2.5,2018,581900,THB,86477,Automatic,9651,THB/MONTH,Nissan,Japan
251,50,Nissan,TEANA_250_XV_2.5,2018,581900,THB,86477,Automatic,9651,THB/MONTH,Nissan,Japan
252,50,Nissan,TEANA_250_XV_2.5,2018,581900,THB,86477,Automatic,9651,THB/MONTH,Nissan,Japan
253,50,Honda,HR-V_E_1.8,2018,600900,THB,139664,Automatic,9966,THB/MONTH,Nissan,Japan
254,50,Isuzu,D-MAX_CAB-4_V-CROSS_DDI_M_4WD_3.0,2020,898900,THB,64127,Automatic,14908,THB/MONTH,Nissan,Japan
255,51,Isuzu,D-MAX_CAB-4_V-CROSS_DDI_M_4WD_3.0,2020,880900,THB,64127,Automatic,14610,THB/MONTH,Isuzu,Japan
256,51,Isuzu,D-MAX_CAB-4_V-CROSS_DDI_M_4WD_3.0,2020,880900,THB,64127,Automatic,14610,THB/MONTH,Isuzu,Japan
257,51,Isuzu,D-MAX_CAB-4_V-CROSS_DDI_M_4WD_3.0,2020,880900,THB,64127,Automatic,14610,THB/MONTH,Isuzu,Japan
258,51,Nissan,TEANA_250_XV_2.5,2018,593900,THB,86477,Automatic,9850,THB/MONTH,Isuzu,Japan
259,51,Toyota,CAMRY_G_2.0,2018,909900,THB,100061,Automatic,15091,THB/MONTH,Isuzu,Japan
260,52,Toyota,CAMRY_G_2.0,2018,891900,THB,100061,Automatic,14792,THB/MONTH,Toyota,Japan
261,52,Toyota,CAMRY_G_2.0,2018,891900,THB,100061,Automatic,14792,THB/MONTH,Toyota,Japan
262,52,Toyota,CAMRY_G_2.0,2018,891900,THB,100061,Automatic,14792,THB/MONTH,Toyota,Japan
263,52,Isuzu,D-MAX_CAB-4_V-CROSS_DDI_M_4WD_3.0,2020,898900,THB,64127,Automatic,14908,THB/MONTH,Toyota,Japan
264,52,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,591900,THB,105848,Automatic,9817,THB/MONTH,Toyota,Japan
265,53,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,579900,THB,105848,Automatic,9618,THB/MONTH,Mitsubishi,Japan
266,53,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,579900,THB,105848,Automatic,9618,THB/MONTH,Mitsubishi,Japan
267,53,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,579900,THB,105848,Automatic,9618,THB/MONTH,Mitsubishi,Japan
268,53,Toyota,CAMRY_G_2.0,2018,909900,THB,100061,Automatic,15091,THB/MONTH,Mitsubishi,Japan
269,53,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,591900,THB,97116,Automatic,9817,THB/MONTH,Mitsubishi,Japan
270,54,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,579900,THB,97116,Automatic,9618,THB/MONTH,Mitsubishi,Japan
271,54,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,579900,THB,97116,Automatic,9618,THB/MONTH,Mitsubishi,Japan
272,54,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,579900,THB,97116,Automatic,9618,THB/MONTH,Mitsubishi,Japan
273,54,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,591900,THB,105848,Automatic,9817,THB/MONTH,Mitsubishi,Japan
274,54,Isuzu,D-MAX_SPACECAB_HI-LANDER_Z-PRESTIGE_1.9,2017,507900,THB,95520,Automatic,8424,THB/MONTH,Mitsubishi,Japan
275,55,Honda,HR-V_E_LIMITED_1.8,2017,566900,THB,71037,Automatic,9402,THB/MONTH,Honda,Japan
276,55,Honda,HR-V_E_LIMITED_1.8,2017,566900,THB,71037,Automatic,9402,THB/MONTH,Honda,Japan
277,55,Honda,HR-V_E_LIMITED_1.8,2017,566900,THB,71037,Automatic,9402,THB/MONTH,Honda,Japan
278,55,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,591900,THB,97116,Automatic,9817,THB/MONTH,Honda,Japan
279,55,Honda,HR-V_E_LIMITED_1.8,2017,578900,THB,71037,Automatic,9601,THB/MONTH,Honda,Japan
280,56,Honda,HR-V_E_LIMITED_1.8,2017,566900,THB,131088,Automatic,9402,THB/MONTH,Honda,Japan
281,56,Honda,HR-V_E_LIMITED_1.8,2017,566900,THB,131088,Automatic,9402,THB/MONTH,Honda,Japan
282,56,Honda,HR-V_E_LIMITED_1.8,2017,566900,THB,131088,Automatic,9402,THB/MONTH,Honda,Japan
283,56,Isuzu,D-MAX_SPACECAB_HI-LANDER_Z-PRESTIGE_1.9,2017,507900,THB,95520,Automatic,8424,THB/MONTH,Honda,Japan
284,56,Honda,HR-V_E_LIMITED_1.8,2017,578900,THB,131088,Automatic,9601,THB/MONTH,Honda,Japan
285,57,MG,HS_PHEV_1.5,2020,852900,THB,30378,Automatic,14145,THB/MONTH,MG,China
286,57,MG,HS_PHEV_1.5,2020,852900,THB,30378,Automatic,14145,THB/MONTH,MG,China
287,57,MG,HS_PHEV_1.5,2020,852900,THB,30378,Automatic,14145,THB/MONTH,MG,China
288,57,Honda,HR-V_E_LIMITED_1.8,2017,578900,THB,71037,Automatic,9601,THB/MONTH,MG,China
289,57,MG,HS_PHEV_1.5,2020,869900,THB,30378,Automatic,14427,THB/MONTH,MG,China
290,58,Mazda,CX-5_XDL_(4WD)_2.2,2018,846900,THB,112558,Automatic,14046,THB/MONTH,Mazda,Japan
291,58,Mazda,CX-5_XDL_(4WD)_2.2,2018,846900,THB,112558,Automatic,14046,THB/MONTH,Mazda,Japan
292,58,Mazda,CX-5_XDL_(4WD)_2.2,2018,846900,THB,112558,Automatic,14046,THB/MONTH,Mazda,Japan
293,58,Honda,HR-V_E_LIMITED_1.8,2017,578900,THB,131088,Automatic,9601,THB/MONTH,Mazda,Japan
294,58,Mazda,CX-5_XDL_(4WD)_2.2,2018,863900,THB,112558,Automatic,14328,THB/MONTH,Mazda,Japan
295,59,Mazda,CX-5_XDL_(4WD)_2.2,2018,846900,THB,80321,Automatic,14046,THB/MONTH,Mazda,Japan
296,59,Mazda,CX-5_XDL_(4WD)_2.2,2018,846900,THB,80321,Automatic,14046,THB/MONTH,Mazda,Japan
297,59,Mazda,CX-5_XDL_(4WD)_2.2,2018,846900,THB,80321,Automatic,14046,THB/MONTH,Mazda,Japan
298,59,MG,HS_PHEV_1.5,2020,869900,THB,30378,Automatic,14427,THB/MONTH,Mazda,Japan
299,59,Mazda,CX-5_XDL_(4WD)_2.2,2018,863900,THB,80321,Automatic,14328,THB/MONTH,Mazda,Japan
300,60,Mazda,CX-5_S_2.0,2019,840900,THB,43054,Automatic,13946,THB/MONTH,Mazda,Japan
301,60,Mazda,CX-5_S_2.0,2019,840900,THB,43054,Automatic,13946,THB/MONTH,Mazda,Japan
302,60,Mazda,CX-5_S_2.0,2019,840900,THB,43054,Automatic,13946,THB/MONTH,Mazda,Japan
303,60,Mazda,CX-5_XDL_(4WD)_2.2,2018,863900,THB,112558,Automatic,14328,THB/MONTH,Mazda,Japan
304,60,Mazda,CX-5_S_2.0,2019,857900,THB,43054,Automatic,14228,THB/MONTH,Mazda,Japan
305,61,Honda,CR-V_EL_4WD_2.4,2017,841900,THB,156608,Automatic,13963,THB/MONTH,Honda,Japan
306,61,Honda,CR-V_EL_4WD_2.4,2017,841900,THB,156608,Automatic,13963,THB/MONTH,Honda,Japan
307,61,Honda,CR-V_EL_4WD_2.4,2017,841900,THB,156608,Automatic,13963,THB/MONTH,Honda,Japan
308,61,Mazda,CX-5_XDL_(4WD)_2.2,2018,863900,THB,80321,Automatic,14328,THB/MONTH,Honda,Japan
309,61,Honda,CR-V_EL_4WD_2.4,2017,858900,THB,156608,Automatic,14245,THB/MONTH,Honda,Japan
310,62,Isuzu,D-MAX_CAB-4_HI-LANDER_X-SERIES_Z-PRESTIGE_1.9,2016,553900,THB,178194,Automatic,9186,THB/MONTH,Isuzu,Japan
311,62,Isuzu,D-MAX_CAB-4_HI-LANDER_X-SERIES_Z-PRESTIGE_1.9,2016,553900,THB,178194,Automatic,9186,THB/MONTH,Isuzu,Japan
312,62,Isuzu,D-MAX_CAB-4_HI-LANDER_X-SERIES_Z-PRESTIGE_1.9,2016,553900,THB,178194,Automatic,9186,THB/MONTH,Isuzu,Japan
313,62,Mazda,CX-5_S_2.0,2019,857900,THB,43054,Automatic,14228,THB/MONTH,Isuzu,Japan
314,62,Isuzu,D-MAX_CAB-4_HI-LANDER_X-SERIES_Z-PRESTIGE_1.9,2016,564900,THB,178194,Automatic,9369,THB/MONTH,Isuzu,Japan
315,63,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_PRESTIGE_1.9,2018,543900,THB,78281,Automatic,9021,THB/MONTH,Isuzu,Japan
316,63,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_PRESTIGE_1.9,2018,543900,THB,78281,Automatic,9021,THB/MONTH,Isuzu,Japan
317,63,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_PRESTIGE_1.9,2018,543900,THB,78281,Automatic,9021,THB/MONTH,Isuzu,Japan
318,63,Honda,CR-V_EL_4WD_2.4,2017,858900,THB,156608,Automatic,14245,THB/MONTH,Isuzu,Japan
319,63,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_PRESTIGE_1.9,2018,554900,THB,78281,Automatic,9203,THB/MONTH,Isuzu,Japan
320,64,Toyota,CAMRY_G_2.5,2018,825900,THB,74947,Automatic,13698,THB/MONTH,Toyota,Japan
321,64,Toyota,CAMRY_G_2.5,2018,825900,THB,74947,Automatic,13698,THB/MONTH,Toyota,Japan
322,64,Toyota,CAMRY_G_2.5,2018,825900,THB,74947,Automatic,13698,THB/MONTH,Toyota,Japan
323,64,Isuzu,D-MAX_CAB-4_HI-LANDER_X-SERIES_Z-PRESTIGE_1.9,2016,564900,THB,178194,Automatic,9369,THB/MONTH,Toyota,Japan
324,64,Toyota,CAMRY_G_2.5,2018,842900,THB,74947,Automatic,13979,THB/MONTH,Toyota,Japan
325,65,Toyota,HILUX_REVO_DOUBLE_CAB_Z_EDITION_E_2.4,2019,541900,THB,67122,Manual,8987,THB/MONTH,Toyota,Japan
326,65,Toyota,HILUX_REVO_DOUBLE_CAB_Z_EDITION_E_2.4,2019,541900,THB,67122,Manual,8987,THB/MONTH,Toyota,Japan
327,65,Toyota,HILUX_REVO_DOUBLE_CAB_Z_EDITION_E_2.4,2019,541900,THB,67122,Manual,8987,THB/MONTH,Toyota,Japan
328,65,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_PRESTIGE_1.9,2018,554900,THB,78281,Automatic,9203,THB/MONTH,Toyota,Japan
329,65,Toyota,HILUX_REVO_DOUBLE_CAB_Z_EDITION_E_2.4,2019,552900,THB,67122,Manual,9170,THB/MONTH,Toyota,Japan
330,66,Ford,EVEREST_TITANIUM+_3.2,2017,806900,THB,169918,Automatic,13382,THB/MONTH,Ford,USA
331,66,Ford,EVEREST_TITANIUM+_3.2,2017,806900,THB,169918,Automatic,13382,THB/MONTH,Ford,USA
332,66,Ford,EVEREST_TITANIUM+_3.2,2017,806900,THB,169918,Automatic,13382,THB/MONTH,Ford,USA
333,66,Toyota,CAMRY_G_2.5,2018,842900,THB,74947,Automatic,13979,THB/MONTH,Ford,USA
334,66,Ford,EVEREST_TITANIUM+_3.2,2017,823900,THB,169918,Automatic,13664,THB/MONTH,Ford,USA
335,67,Mazda,CX-5_XD_2.2,2019,829900,THB,74028,Automatic,13764,THB/MONTH,Mazda,Japan
336,67,Mazda,CX-5_XD_2.2,2019,829900,THB,74028,Automatic,13764,THB/MONTH,Mazda,Japan
337,67,Mazda,CX-5_XD_2.2,2019,829900,THB,74028,Automatic,13764,THB/MONTH,Mazda,Japan
338,67,Toyota,HILUX_REVO_DOUBLE_CAB_Z_EDITION_E_2.4,2019,552900,THB,67122,Manual,9170,THB/MONTH,Mazda,Japan
339,67,Mazda,CX-5_XD_2.2,2019,846900,THB,74028,Automatic,14046,THB/MONTH,Mazda,Japan
340,68,Honda,CR-V_E_2WD_2.4,2018,815900,THB,131596,Automatic,13532,THB/MONTH,Honda,Japan
341,68,Honda,CR-V_E_2WD_2.4,2018,815900,THB,131596,Automatic,13532,THB/MONTH,Honda,Japan
342,68,Honda,CR-V_E_2WD_2.4,2018,815900,THB,131596,Automatic,13532,THB/MONTH,Honda,Japan
343,68,Ford,EVEREST_TITANIUM+_3.2,2017,823900,THB,169918,Automatic,13664,THB/MONTH,Honda,Japan
344,68,Honda,CR-V_E_2WD_2.4,2018,832900,THB,131596,Automatic,13814,THB/MONTH,Honda,Japan
345,69,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_PRESTIGE_1.9,2018,543900,THB,121823,Automatic,9021,THB/MONTH,Isuzu,Japan
346,69,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_PRESTIGE_1.9,2018,543900,THB,121823,Automatic,9021,THB/MONTH,Isuzu,Japan
347,69,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_PRESTIGE_1.9,2018,543900,THB,121823,Automatic,9021,THB/MONTH,Isuzu,Japan
348,69,Mazda,CX-5_XD_2.2,2019,846900,THB,74028,Automatic,14046,THB/MONTH,Isuzu,Japan
349,69,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_PRESTIGE_1.9,2018,554900,THB,121823,Automatic,9203,THB/MONTH,Isuzu,Japan
350,70,Honda,CR-V_EL_2WD_2.4,2013,481900,THB,264597,Automatic,7992,THB/MONTH,Honda,Japan
351,70,Honda,CR-V_EL_2WD_2.4,2013,481900,THB,264597,Automatic,7992,THB/MONTH,Honda,Japan
352,70,Honda,CR-V_EL_2WD_2.4,2013,481900,THB,264597,Automatic,7992,THB/MONTH,Honda,Japan
353,70,Honda,CR-V_E_2WD_2.4,2018,832900,THB,131596,Automatic,13814,THB/MONTH,Honda,Japan
354,70,Honda,CR-V_EL_2WD_2.4,2013,491900,THB,264597,Automatic,8158,THB/MONTH,Honda,Japan
355,71,Nissan,FRONTIER_NAVARA_DOUBLE_CAB_CALIBRE_LE_2.5,2013,319900,THB,221941,Automatic,5306,THB/MONTH,Nissan,Japan
356,71,Nissan,FRONTIER_NAVARA_DOUBLE_CAB_CALIBRE_LE_2.5,2013,319900,THB,221941,Automatic,5306,THB/MONTH,Nissan,Japan
357,71,Nissan,FRONTIER_NAVARA_DOUBLE_CAB_CALIBRE_LE_2.5,2013,319900,THB,221941,Automatic,5306,THB/MONTH,Nissan,Japan
358,71,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_PRESTIGE_1.9,2018,554900,THB,121823,Automatic,9203,THB/MONTH,Nissan,Japan
359,71,Nissan,FRONTIER_NAVARA_DOUBLE_CAB_CALIBRE_LE_2.5,2013,326900,THB,221941,Automatic,5422,THB/MONTH,Nissan,Japan
360,72,Honda,HR-V_E_LIMITED_1.8,2015,525900,THB,124995,Automatic,8722,THB/MONTH,Honda,Japan
361,72,Honda,HR-V_E_LIMITED_1.8,2015,525900,THB,124995,Automatic,8722,THB/MONTH,Honda,Japan
362,72,Honda,HR-V_E_LIMITED_1.8,2015,525900,THB,124995,Automatic,8722,THB/MONTH,Honda,Japan
363,72,Honda,CR-V_EL_2WD_2.4,2013,491900,THB,264597,Automatic,8158,THB/MONTH,Honda,Japan
364,72,Honda,HR-V_E_LIMITED_1.8,2015,536900,THB,124995,Automatic,8904,THB/MONTH,Honda,Japan
365,73,Subaru,XV_CROSSTREK_2.0,2017,534900,THB,164643,Automatic,8871,THB/MONTH,Subaru,Japan
366,73,Subaru,XV_CROSSTREK_2.0,2017,534900,THB,164643,Automatic,8871,THB/MONTH,Subaru,Japan
367,73,Subaru,XV_CROSSTREK_2.0,2017,534900,THB,164643,Automatic,8871,THB/MONTH,Subaru,Japan
368,73,Nissan,FRONTIER_NAVARA_DOUBLE_CAB_CALIBRE_LE_2.5,2013,326900,THB,221941,Automatic,5422,THB/MONTH,Subaru,Japan
369,73,Subaru,XV_CROSSTREK_2.0,2017,545900,THB,164643,Automatic,9054,THB/MONTH,Subaru,Japan
370,74,Honda,HR-V_EL_1.8,2015,539900,THB,176680,Automatic,8954,THB/MONTH,Honda,Japan
371,74,Honda,HR-V_EL_1.8,2015,539900,THB,176680,Automatic,8954,THB/MONTH,Honda,Japan
372,74,Honda,HR-V_EL_1.8,2015,539900,THB,176680,Automatic,8954,THB/MONTH,Honda,Japan
373,74,Honda,HR-V_E_LIMITED_1.8,2015,536900,THB,124995,Automatic,8904,THB/MONTH,Honda,Japan
374,74,Honda,HR-V_EL_1.8,2015,550900,THB,176680,Automatic,9137,THB/MONTH,Honda,Japan
375,75,MG,ZS_X+_1.5,2020,523900,THB,12512,Automatic,8689,THB/MONTH,MG,China
376,75,MG,ZS_X+_1.5,2020,523900,THB,12512,Automatic,8689,THB/MONTH,MG,China
377,75,MG,ZS_X+_1.5,2020,523900,THB,12512,Automatic,8689,THB/MONTH,MG,China
378,75,Subaru,XV_CROSSTREK_2.0,2017,545900,THB,164643,Automatic,9054,THB/MONTH,MG,China
379,75,MG,ZS_X+_1.5,2020,534900,THB,12512,Automatic,8871,THB/MONTH,MG,China
380,76,Toyota,VIOS_HIGH_1.5,2019,439900,THB,150730,Automatic,7296,THB/MONTH,Toyota,Japan
381,76,Toyota,VIOS_HIGH_1.5,2019,439900,THB,150730,Automatic,7296,THB/MONTH,Toyota,Japan
382,76,Toyota,VIOS_HIGH_1.5,2019,439900,THB,150730,Automatic,7296,THB/MONTH,Toyota,Japan
383,76,Honda,HR-V_EL_1.8,2015,550900,THB,176680,Automatic,9137,THB/MONTH,Toyota,Japan
384,76,Toyota,VIOS_HIGH_1.5,2019,448900,THB,150730,Automatic,7445,THB/MONTH,Toyota,Japan
385,77,Honda,CR-V_EL_2WD_2.4,2013,483900,THB,163816,Automatic,8025,THB/MONTH,Honda,Japan
386,77,Honda,CR-V_EL_2WD_2.4,2013,483900,THB,163816,Automatic,8025,THB/MONTH,Honda,Japan
387,77,Honda,CR-V_EL_2WD_2.4,2013,483900,THB,163816,Automatic,8025,THB/MONTH,Honda,Japan
388,77,MG,ZS_X+_1.5,2020,534900,THB,12512,Automatic,8871,THB/MONTH,Honda,Japan
389,77,Honda,CR-V_EL_2WD_2.4,2013,493900,THB,163816,Automatic,8191,THB/MONTH,Honda,Japan
390,78,Isuzu,D-MAX_CAB-4_V-CROSS_MAX_Z-PRESTIGE_4WD_3.0,2018,743900,THB,54348,Automatic,12338,THB/MONTH,Isuzu,Japan
391,78,Isuzu,D-MAX_CAB-4_V-CROSS_MAX_Z-PRESTIGE_4WD_3.0,2018,743900,THB,54348,Automatic,12338,THB/MONTH,Isuzu,Japan
392,78,Isuzu,D-MAX_CAB-4_V-CROSS_MAX_Z-PRESTIGE_4WD_3.0,2018,743900,THB,54348,Automatic,12338,THB/MONTH,Isuzu,Japan
393,78,Toyota,VIOS_HIGH_1.5,2019,448900,THB,150730,Automatic,7445,THB/MONTH,Isuzu,Japan
394,78,Isuzu,D-MAX_CAB-4_V-CROSS_MAX_Z-PRESTIGE_4WD_3.0,2018,758900,THB,54348,Automatic,12586,THB/MONTH,Isuzu,Japan
395,79,Mazda,CX-5_S_2.0,2018,760900,THB,89337,Automatic,12620,THB/MONTH,Mazda,Japan
396,79,Mazda,CX-5_S_2.0,2018,760900,THB,89337,Automatic,12620,THB/MONTH,Mazda,Japan
397,79,Mazda,CX-5_S_2.0,2018,760900,THB,89337,Automatic,12620,THB/MONTH,Mazda,Japan
398,79,Honda,CR-V_EL_2WD_2.4,2013,493900,THB,163816,Automatic,8191,THB/MONTH,Mazda,Japan
399,79,Mazda,CX-5_S_2.0,2018,776900,THB,89337,Automatic,12885,THB/MONTH,Mazda,Japan
400,80,Honda,ACCORD_EL_2.4,2016,735900,THB,167643,Automatic,12205,THB/MONTH,Honda,Japan
401,80,Honda,ACCORD_EL_2.4,2016,735900,THB,167643,Automatic,12205,THB/MONTH,Honda,Japan
402,80,Honda,ACCORD_EL_2.4,2016,735900,THB,167643,Automatic,12205,THB/MONTH,Honda,Japan
403,80,Isuzu,D-MAX_CAB-4_V-CROSS_MAX_Z-PRESTIGE_4WD_3.0,2018,758900,THB,54348,Automatic,12586,THB/MONTH,Honda,Japan
404,80,Honda,ACCORD_EL_2.4,2016,750900,THB,167643,Automatic,12454,THB/MONTH,Honda,Japan
405,81,Subaru,FORESTER_I_2.0,2016,498900,THB,108768,Automatic,8274,THB/MONTH,Subaru,Japan
406,81,Subaru,FORESTER_I_2.0,2016,498900,THB,108768,Automatic,8274,THB/MONTH,Subaru,Japan
407,81,Subaru,FORESTER_I_2.0,2016,498900,THB,108768,Automatic,8274,THB/MONTH,Subaru,Japan
408,81,Mazda,CX-5_S_2.0,2018,776900,THB,89337,Automatic,12885,THB/MONTH,Subaru,Japan
409,81,Subaru,FORESTER_I_2.0,2016,508900,THB,108768,Automatic,8440,THB/MONTH,Subaru,Japan
410,82,Mazda,CX-5_SP_2.0,2017,764900,THB,110304,Automatic,12686,THB/MONTH,Mazda,Japan
411,82,Mazda,CX-5_SP_2.0,2017,764900,THB,110304,Automatic,12686,THB/MONTH,Mazda,Japan
412,82,Mazda,CX-5_SP_2.0,2017,764900,THB,110304,Automatic,12686,THB/MONTH,Mazda,Japan
413,82,Honda,ACCORD_EL_2.4,2016,750900,THB,167643,Automatic,12454,THB/MONTH,Mazda,Japan
414,82,Mazda,CX-5_SP_2.0,2017,780900,THB,110304,Automatic,12951,THB/MONTH,Mazda,Japan
415,83,BMW,3_20I_LUXURY_2.0,2013,707900,THB,89701,Automatic,11741,THB/MONTH,BMW,Germany
416,83,BMW,3_20I_LUXURY_2.0,2013,707900,THB,89701,Automatic,11741,THB/MONTH,BMW,Germany
417,83,BMW,3_20I_LUXURY_2.0,2013,707900,THB,89701,Automatic,11741,THB/MONTH,BMW,Germany
418,83,Subaru,FORESTER_I_2.0,2016,508900,THB,108768,Automatic,8440,THB/MONTH,BMW,Germany
419,83,BMW,3_20I_LUXURY_2.0,2013,722900,THB,89701,Automatic,11989,THB/MONTH,BMW,Germany
420,84,Honda,ACCORD_EL_2.4,2017,720900,THB,137443,Automatic,11956,THB/MONTH,Honda,Japan
421,84,Honda,ACCORD_EL_2.4,2017,720900,THB,137443,Automatic,11956,THB/MONTH,Honda,Japan
422,84,Honda,ACCORD_EL_2.4,2017,720900,THB,137443,Automatic,11956,THB/MONTH,Honda,Japan
423,84,Mazda,CX-5_SP_2.0,2017,780900,THB,110304,Automatic,12951,THB/MONTH,Honda,Japan
424,84,Honda,ACCORD_EL_2.4,2017,735900,THB,137443,Automatic,12205,THB/MONTH,Honda,Japan
425,85,Honda,HR-V_RS_1.8,2018,731900,THB,104307,Automatic,12139,THB/MONTH,Honda,Japan
426,85,Honda,HR-V_RS_1.8,2018,731900,THB,104307,Automatic,12139,THB/MONTH,Honda,Japan
427,85,Honda,HR-V_RS_1.8,2018,731900,THB,104307,Automatic,12139,THB/MONTH,Honda,Japan
428,85,BMW,3_20I_LUXURY_2.0,2013,722900,THB,89701,Automatic,11989,THB/MONTH,Honda,Japan
429,85,Mazda,3_S_SPORTS_2.0,2019,735900,THB,106803,Automatic,12205,THB/MONTH,Honda,Japan
430,86,Ford,EVEREST_TITANIUM_4WD_3.2,2015,721900,THB,133320,Automatic,11973,THB/MONTH,Ford,USA
431,86,Ford,EVEREST_TITANIUM_4WD_3.2,2015,721900,THB,133320,Automatic,11973,THB/MONTH,Ford,USA
432,86,Ford,EVEREST_TITANIUM_4WD_3.2,2015,721900,THB,133320,Automatic,11973,THB/MONTH,Ford,USA
433,86,Honda,ACCORD_EL_2.4,2017,735900,THB,137443,Automatic,12205,THB/MONTH,Ford,USA
434,86,Honda,HR-V_RS_1.8,2018,746900,THB,104307,Automatic,12387,THB/MONTH,Ford,USA
435,87,Isuzu,D-MAX_DOUBLE_CAB_HI-LANDER_ZP_1.9,2020,715900,THB,69829,Manual,11873,THB/MONTH,Isuzu,Japan
436,87,Isuzu,D-MAX_DOUBLE_CAB_HI-LANDER_ZP_1.9,2020,715900,THB,69829,Manual,11873,THB/MONTH,Isuzu,Japan
